WORK_RECOMMENDATION_DTL_ID,RULE_SCORE,STATISTICAL_SCORE,ISOLATION_FOREST_SCORE,RULE_CONTRIBUTION,STATISTICAL_CONTRIBUTION,ML_CONTRIBUTION,HYBRID_RISK_SCORE,DETECTOR_AGREEMENT_COUNT,DETECTOR_AGREEMENT,FINAL_RISK_LEVEL,INVESTIGATION_PRIORITY,EVIDENCE_SUMMARY,RULE_RISK_LEVEL,RULE_ANOMALY_FLAG,RULE_REASON_CODES,RULE_REASONS,DATA_QUALITY_SCORE,STATISTICAL_RISK_LEVEL,STATISTICAL_ANOMALY_FLAG,STATISTICAL_REASON_CODES,STATISTICAL_REASONS,STATISTICAL_CONFIDENCE,ISOLATION_FOREST_RISK_LEVEL,ISOLATION_FOREST_ANOMALY_FLAG,ISOLATION_FOREST_REASON
222649,15.0,15.0,15.09,5.25,5.25,4.527,15.03,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
234568,15.0,15.0,15.09,5.25,5.25,4.527,15.03,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
258059,15.0,15.0,15.09,5.25,5.25,4.527,15.03,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
258150,18.0,15.0,11.55,6.3,5.25,3.4650000000000003,15.02,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
162186,5.0,0.0,44.25,1.75,0.0,13.275,15.02,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | ML: Isolation Forest identified moderate deviation from typical work patterns,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,MEDIUM,False,Isolation Forest identified moderate deviation from typical work patterns
162194,5.0,0.0,44.25,1.75,0.0,13.275,15.02,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | ML: Isolation Forest identified moderate deviation from typical work patterns,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,MEDIUM,False,Isolation Forest identified moderate deviation from typical work patterns
219550,13.0,0.0,34.85,4.55,0.0,10.455,15.0,0,NONE,LOW,5,RULE: Multiple vendors are associated with the work | Work contains multiple expenditure transactions | Work is sanctioned but no expenditure has been recorded,LOW,False,MULTIPLE_VENDORS|MULTIPLE_TRANSACTIONS|SANCTIONED_NO_EXPENDITURE,Multiple vendors are associated with the work | Work contains multiple expenditure transactions | Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
213824,13.0,0.0,34.72,4.55,0.0,10.415999999999999,14.97,0,NONE,LOW,5,RULE: Multiple vendors are associated with the work | Work contains multiple expenditure transactions | Work is sanctioned but no expenditure has been recorded,LOW,False,MULTIPLE_VENDORS|MULTIPLE_TRANSACTIONS|SANCTIONED_NO_EXPENDITURE,Multiple vendors are associated with the work | Work contains multiple expenditure transactions | Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
213830,13.0,0.0,34.54,4.55,0.0,10.362,14.91,0,NONE,LOW,5,RULE: Multiple vendors are associated with the work | Work contains multiple expenditure transactions | Work is sanctioned but no expenditure has been recorded,LOW,False,MULTIPLE_VENDORS|MULTIPLE_TRANSACTIONS|SANCTIONED_NO_EXPENDITURE,Multiple vendors are associated with the work | Work contains multiple expenditure transactions | Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
234567,15.0,15.0,14.57,5.25,5.25,4.3709999999999996,14.87,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
198786,18.0,15.0,11.02,6.3,5.25,3.3059999999999996,14.86,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
289904,18.0,15.0,11.02,6.3,5.25,3.3059999999999996,14.86,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
289905,18.0,15.0,11.02,6.3,5.25,3.3059999999999996,14.86,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
289906,18.0,15.0,11.02,6.3,5.25,3.3059999999999996,14.86,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
289908,18.0,15.0,11.02,6.3,5.25,3.3059999999999996,14.86,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
289909,18.0,15.0,11.02,6.3,5.25,3.3059999999999996,14.86,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
289910,18.0,15.0,11.02,6.3,5.25,3.3059999999999996,14.86,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
289918,18.0,15.0,11.02,6.3,5.25,3.3059999999999996,14.86,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
290934,18.0,15.0,11.02,6.3,5.25,3.3059999999999996,14.86,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
300969,18.0,15.0,11.02,6.3,5.25,3.3059999999999996,14.86,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
300970,18.0,15.0,11.02,6.3,5.25,3.3059999999999996,14.86,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
300971,18.0,15.0,11.02,6.3,5.25,3.3059999999999996,14.86,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
300976,18.0,15.0,11.02,6.3,5.25,3.3059999999999996,14.86,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
300977,18.0,15.0,11.02,6.3,5.25,3.3059999999999996,14.86,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
300978,18.0,15.0,11.02,6.3,5.25,3.3059999999999996,14.86,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
183984,15.0,15.0,14.46,5.25,5.25,4.338,14.84,0,NONE,LOW,5,RULE: Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded | STATISTICAL: Sanctioned cost is at least 2x the peer-group median,LOW,False,HIGH_PEER_COST|SANCTIONED_NO_EXPENDITURE,Sanctioned cost is at least 2x the peer-group median | Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,PEER_RATIO_HIGH,Sanctioned cost is at least 2x the peer-group median,HIGH,LOW,False,No strong Isolation Forest anomaly detected
